,time,code,O,H,L,C,volume,amount,r_1,r_5,r_10,k,rsi,x_1,x_2,y_5_pred,y_10_pred,y_pred
22,2018/8/16,sh.600519,652.0,668.5,640.0,648.44,5993985,3908421566,-0.02094257,0.033572883,0.049287521,19.60803095,27.78566491,-2.0322777654672817,-1.890001260018885,0.012367497517808228,0.01867867563638658,0.0025090757052066343
23,2018/8/17,sh.600519,657.5,657.5,630.01,634.86,4657457,3001465861,0.015641244,0.040071827,0.03832341,17.28038565,24.01891899,-2.1487922182961685,-2.142311318132509,0.012940353577534926,0.01897606568305156,0.002632030464721359
24,2018/8/20,sh.600519,632.45,645.55,616.86,644.79,4885234,3081035729,0.041408831,0.065928442,0.033220118,20.35757758,31.64209963,-1.9947578669397068,-1.6316835266277778,0.011781001362980657,0.018374204529043817,0.00238319330866266
25,2018/8/21,sh.600519,647.0,672.3,647.0,671.49,5224902,3460897975,-0.005644164,0.014162534,0.00528675,28.6512094,47.5578116,-1.5796052775518206,-0.5655924503094653,0.009360500421181198,0.017117636014471794,0.0018636699377375032
26,2018/8/22,sh.600519,671.0,673.2,663.0,667.7,2067551,1381418422,0.003759173,0.027182867000000003,-0.014841995,34.75180469,45.85296524,-1.2742290580114837,-0.6797891318224039,0.009619777683032989,0.017252236104131416,0.0019193198219227773
27,2018/8/23,sh.600519,671.7,678.5,665.18,670.21,2735727,1836880236,-0.01478641,0.01520419,-0.039107146,40.37257844,47.2615335,-0.9928711647120964,-0.5854382127305194,0.009405559129295313,0.01714102759963738,0.0018733410977543113
28,2018/8/24,sh.600519,669.0,669.0,656.46,660.3,2609026,1725516320,0.040890504,-0.001681054,-0.014129941000000003,42.93658908,42.36627145,-0.8645250216090027,-0.9133403007792192,0.010150042720397908,0.01752751562946626,0.0020331330722868834
29,2018/8/27,sh.600519,662.0,687.3,662.0,687.3,4801692,3261483990,-0.009166303,-0.03068529,-0.061836171,50.84915988,56.25443452,-0.4684471238159724,0.01693832849535507,0.008037896442922928,0.016431025037534304,0.0015797932966183574
30,2018/8/28,sh.600519,693.0,693.78,678.55,681.0,3248890,2222697903,0.00712188,-0.008751835999999999,-0.051395007,56.2718558,52.90773609,-0.1970043709290802,-0.2072354526133202,0.008546870638799494,0.016695251726408317,0.0016890367946849744
31,2018/8/29,sh.600519,682.0,688.88,679.1,685.85,2740403,1877474370,-0.007946344000000001,-0.040912736,-0.0814318,61.84164444,55.21524677,0.08180137140724139,-0.05267016837758135,0.008195938692765269,0.016513070415701506,0.0016137146394977564
32,2018/8/30,sh.600519,688.21,692.6,679.01,680.4,3378833,2312993223,-0.03117284,-0.053497942,-0.071164021,65.3022544,51.9944842,0.25502839871401994,-0.2684083170252307,0.008685760250776125,0.016767354286005433,0.0017188473178516973
33,2018/8/31,sh.600519,676.25,677.0,656.5,659.19,5898093,3911486180,0.010649433,-0.012469849,-0.024712147,63.59041221,41.41714309,0.16933907306923504,-0.9769162989365064,0.010294388514893244,0.017602450688338368,0.002064114681275367
34,2018/9/3,sh.600519,652.0,667.67,650.8,666.21,3017984,1992654934,0.013254078999999998,-0.032137014,-0.030620975,63.68493789,45.54218541,0.17407072521721434,-0.700606271771106,0.009667041850204726,0.017276772621886833,0.0019294643498711016
35,2018/9/4,sh.600519,666.8,676.0,661.6,675.04,2154048,1441658194,-0.025554041,-0.043019673,-0.012354823,65.67695249,50.47669107,0.27378458245575243,-0.3700755069467534,0.008916589993582896,0.016887186252202525,0.0017683913787615055
36,2018/9/5,sh.600519,675.0,676.99,657.0,657.79,2898342,1927600143,-0.020964137,-0.042247526,0.035923319,58.57502917,42.09398258,-0.08171490437005872,-0.9315791791300566,0.010191453086928717,0.017549013230174,0.002042021171787204
37,2018/9/6,sh.600519,652.0,659.26,640.0,644.0,4237058,2744204071,0.010822981,-0.018664596,0.053649068,50.05214251,36.62398905,-0.5083432552242537,-1.297978828787194,0.011023343266642869,0.017980877142870246,0.002220573628818405
38,2018/9/7,sh.600519,645.5,658.03,645.14,650.97,2924006,1903829724,-0.009478163,-0.012396885,0.075333733,45.10977167,40.98465475,-0.7557424762739753,-1.0058859083862637,0.010360162414060337,0.017636596269257898,0.0020782320390603124
39,2018/9/10,sh.600519,652.2,653.81,640.7,644.8,2120220,1369296442,0.001861042,0.001566377,0.080986352,39.07901823,38.35638204,-1.0576226369700772,-1.1819369758812948,0.010759876644994663,0.017844102206869737,0.002164024562862174
40,2018/9/11,sh.600519,645.57,650.97,640.63,646.0,1949687,1258466309,-0.024767802,0.032043344,0.122182663,34.42527582,39.20935357,-1.2905740452055736,-1.124801904688713,0.010630154619641053,0.017776758869013122,0.0021361817214357853
41,2018/9/12,sh.600519,643.0,644.87,628.01,630.0,4115737,2612360007,0.003142857,0.081619048,0.14920634900000002,29.19201245,32.46997776,-1.5525344126485885,-1.5762293007448442,0.011655095604121906,0.018308842351465984,0.0023561695702572698
42,2018/9/13,sh.600519,638.0,642.0,620.0,631.98,4771316,3004019091,0.017279028000000002,0.073689041,0.155099845,27.07690661,34.04815113,-1.6584098222837174,-1.4705176272858402,0.011415083084694046,0.018184243277857715,0.002304654567307219
43,2018/9/14,sh.600519,633.98,649.78,628.53,642.9,4090019,2617626839,0.004526365,0.088831856,0.067273293,27.82120546,42.4001277,-1.6211526107794905,-0.9110724885650604,0.010144893777946244,0.017524842629486642,0.002032027930829182
44,2018/9/17,sh.600519,645.0,652.96,641.06,645.81,2911295,1884188491,0.032346975,0.079295768,0.076167913,30.73112151,44.50693087,-1.4754915530815047,-0.7699513082289393,0.009824485927717279,0.017358507467427127,0.001963257304242239
45,2018/9/18,sh.600519,643.0,668.0,642.22,666.7,3785868,2480477388,0.022078896,0.087340633,0.006329684,39.26663471,57.16121344,-1.0482311581614798,0.07767761032124737,0.007899991256274599,0.016359433528295046,0.0015501940652367983
46,2018/9/19,sh.600519,666.58,686.0,666.0,681.42,4822184,3277470608,-0.004211793,0.062487159,-0.053461888,48.2322966,63.71954535,-0.5994389004398447,0.5169780411133883,0.00690258387703133,0.015841643723996456,0.0013361158821211725
47,2018/9/20,sh.600519,685.2,686.9,677.36,678.55,2751948,1878075359,0.031626262,0.075823447,-0.015547859,54.78002793,61.64934994,-0.2716804858800708,0.378308978931552,0.007217424328345045,0.01600508865037618,0.0014036915519940788
48,2018/9/21,sh.600519,682.0,700.01,680.01,700.01,4261720,2945196257,-0.004271368,-0.019799717,-0.047299324,62.31668994,69.88089094,0.10558062441513093,0.9296869142064336,0.005965551161720954,0.015355196564712313,0.0011349961938291724
49,2018/9/25,sh.600519,695.0,705.77,693.26,697.02,3063991,2142679110,0.040041893,-0.002898052,-0.04286821,66.89695791,67.6063696,0.33485413801027586,0.7773313734652941,0.006311466007125948,0.015534773319239753,0.0012092415053820186
50,2018/9/26,sh.600519,702.1,732.68,701.99,724.93,7228777,5200777033,-0.001282882,-0.074503745,-0.08167685200000001,71.26781755,75.85808834,0.5536453427296829,1.330060885634431,0.005056524159768915,0.014883288171774629,0.0009398875020039908
51,2018/9/27,sh.600519,727.5,728.0,715.4,724.0,4050853,2918965007,0.008287293000000001,-0.109129834,-0.10781768,74.77264289,75.14056686,0.7290856500440821,1.2819987412367086,0.005165646605649752,0.014939937531978968,0.0009633089599132221
52,2018/9/28,sh.600519,726.7,733.2,718.88,730.0,3508980,2551115844,-0.060068493,-0.08493150699999999,-0.08219178099999999,78.50605989,76.73758071,0.9159685221625548,1.3889724171521158,0.00492276877930569,0.014813850975183519,0.0009111789628178953
53,2018/10/8,sh.600519,715.41,719.0,686.15,686.15,8274502,5798721501,0.012898054,-0.02805509,0.00998324,75.16111587,50.2147586,0.7485313605668611,-0.387620676738175,0.008956425333121455,0.016907866200128602,0.0017769414228956074
54,2018/10/9,sh.600519,686.9,698.71,685.9,695.0,4022283,2785526957,-0.034647482,-0.040086331,-0.076633094,73.21832106,53.83742131,0.6512812880382194,-0.14496182522579024,0.008405481805247547,0.016621851731603375,0.0016586898519717545
55,2018/10/10,sh.600519,697.26,698.0,669.69,670.92,6309820,4288785948,-0.038648423,-0.007750551,-0.050572348,66.41646862,44.03024274,0.3108023863475592,-0.8018815770436659,0.009896981840547601,0.017396142685792305,0.0019788174390728023
56,2018/10/11,sh.600519,635.01,668.94,635.01,644.99,9158196,5953169079,0.035674972,0.001472891,-0.040295198,57.04105182,36.07032714,-0.15850088700545245,-1.3350650755514566,0.011107545542803654,0.018024589552666,0.0022386463548377147
57,2018/10/12,sh.600519,651.0,672.68,650.58,668.0,5447256,3599837217,-0.001646707,0.0029940120000000003,-0.086676647,53.13389753,45.84424378,-0.35408049022824056,-0.6803733262772921,0.009621104064295961,0.017252924676031796,0.0019196045093000766
58,2018/10/15,sh.600519,669.49,671.95,660.03,666.9,3560730,2372056680,0.000359874,0.039136302000000005,-0.17665317100000005,49.69122279,45.47037154,-0.5264097379873085,-0.7054166205702797,0.009677963481627617,0.017282442430948574,0.0019318085104020226
59,2018/10/16,sh.600519,665.98,679.53,662.01,667.14,2639360,1766613793,-0.002128489,-0.038072968,-0.214557664,46.86306452,45.57930816,-0.6679782636310312,-0.6981196577523309,0.009661396130333283,0.01727384172700056,0.001928252582766095
60,2018/10/17,sh.600519,675.0,677.3,649.9,665.72,4307707,2846537063,-0.029712191,-0.043156282,-0.17547918,44.26523666,44.98116994,-0.7980171882264315,-0.738185086176072,0.00975236247400457,0.01732106560589651,0.0019477771120437863
61,2018/10/18,sh.600519,660.0,660.0,644.97,645.94,5215607,3394332712,0.037248042,-0.04170666,-0.128402019,38.74294385,37.3087136,-1.0744454417571756,-1.2521135395769452,0.010919208659201351,0.017926817147797057,0.0021982227338636752
62,2018/10/19,sh.600519,638.0,675.0,635.08,670.0,7619938,4973381203,0.034328358,-0.089402985,-0.104626866,38.22495211,49.17252153,-1.1003744456977604,-0.4574334279257771,0.009114931331110644,0.01699015232652687,0.0018109623021958976
63,2018/10/22,sh.600519,675.0,702.02,675.0,693.0,7310857,5036971569,-0.073968254,-0.207662338,-0.16911976899999998,41.69728798,57.76755994,-0.926560456972259,0.11829285857563275,0.007807776577027246,0.016311561593803068,0.0015304015998904511
64,2018/10/23,sh.600519,689.0,689.0,635.0,641.74,12311273,8076618589,-0.007401751,-0.18346994100000005,-0.118022875,36.08504157,40.56747671,-1.2074914990008851,-1.0338299794098085,0.01042360788483924,0.017669533079814847,0.0020918496354345923
65,2018/10/24,sh.600519,628.11,650.0,620.0,636.99,7611282,4818473584,-0.028242202,-0.138291025,-0.110818066,33.52327796,39.34619235,-1.3357251629943223,-1.1156359558120768,0.010609343838666314,0.017765955249115718,0.0021317150067583085
66,2018/10/25,sh.600519,620.0,622.5,608.58,619.0,7556838,4657019123,-0.014378029,-0.090468498,-0.078610662,29.79465515,34.87299479,-1.5223680533489894,-1.4152666610116789,0.011289638815557319,0.018119120676081936,0.0022777298805865
67,2018/10/26,sh.600519,619.0,625.0,607.98,610.1,5532738,3388947805,-0.1,-0.016718571,-0.078839535,25.20460593,32.79774344,-1.7521311849249035,-1.554274388062958,0.0116052481867632,0.018282964776248387,0.002345470587310849
68,2018/10/29,sh.600519,549.09,549.09,549.09,549.09,4907600,2694714084,-0.045693784,0.04864412,0.005299678,21.00383827,22.48070669,-1.9624081310584849,-2.2453462567896127,0.013174288718347704,0.019097509772298127,0.0026822410516433182
69,2018/10/30,sh.600519,510.0,543.0,509.02,524.0,20439667,10663392394,0.047519084,0.08015267200000001,0.08778626,18.79680823,19.62466002,-2.072884971102591,-2.4366544354105173,0.013608643377918625,0.019322998793991592,0.002775468611699368
70,2018/10/31,sh.600519,527.0,555.0,522.0,548.9,9688482,5239853122,0.025687739,0.031881946,0.011295318,19.107875600000003,29.60908716,-2.0573139369727467,-1.7678619430502542,0.012090186940578482,0.01853471380844957,0.0024495552466983657
71,2018/11/1,sh.600519,555.0,585.5,551.25,563.0,9810672,5581027253,0.065541741,0.013037299999999998,-0.005861456,20.58471499,34.77102942,-1.983388097223024,-1.4220966646744369,0.011305145961865392,0.01812717098974432,0.002281058251496949
72,2018/11/2,sh.600519,585.0,600.0,572.24,599.9,8915696,5227695093,-0.040173362,-0.06317719599999999,-0.066511085,25.00194298,46.353423299999996,-1.762275841728042,-0.6462666684325636,0.009543666780307151,0.01721272421536105,0.0019029837850035407
73,2018/11/5,sh.600519,593.0,593.0,571.77,575.8,7551708,4373994135,-0.017019799,-0.041333796,-0.011774922,26.60179186,41.00377928,-1.68219254172434,-1.0046048792491304,0.010357253908115788,0.017635086359911754,0.0020776077729067347
74,2018/11/6,sh.600519,574.0,574.16,558.01,566.0,4556614,2572068930,0.0007067139999999999,0.0070671380000000015,-0.007773851999999999,27.08871256,38.94749051,-1.6578188543194945,-1.14234242515111,0.010669979403134699,0.017797433336919157,0.0021447294998768887
75,2018/11/7,sh.600519,569.0,574.95,562.01,566.4,3810778,2165679706,0.006956215,-0.019950565,-0.003001412,27.88748049,39.08775606,-1.6178350954962692,-1.1329469390144082,0.010648647470481169,0.01778635916856644,0.00214015092799157
76,2018/11/8,sh.600519,574.0,577.0,568.0,570.34,3376374,1933594956,-0.014622857,-0.018655539,-0.010239506,30.48882229,40.60000376,-1.48762027434293,-1.031651201745993,0.010418661090419525,0.017666965022100627,0.0020907878819488475
77,2018/11/9,sh.600519,567.22,569.0,562.0,562.0,2433682,1374731688,-0.017793594,-0.003558719,-0.009074733,33.02073353,38.33368389,-1.3608809241765156,-1.1834573788145435,0.010763328635930141,0.01784589425869141,0.002164765479726213
78,2018/11/12,sh.600519,553.0,554.2,536.8,552.0,6782422,3709848786,0.032608696,0.030833333,0.000199275,33.69363019,35.64936875,-1.3271978771288038,-1.3632623678828488,0.011171565938584503,0.01805782482733144,0.002252387350038197
79,2018/11/13,sh.600519,546.12,570.0,543.0,570.0,6642905,3695850099,-0.026140351000000003,-0.014736842,-0.038421053,39.24897848,43.64109332,-1.0491149723652466,-0.8279481912672987,0.009956164649295723,0.017426866596199686,0.0019915201204767537
80,2018/11/14,sh.600519,569.96,569.96,552.55,555.1,4176683,2331999884,0.008286795,0.017294181000000002,0.003422807,41.14889776,39.11711228,-0.9540111112536536,-1.1309805548378515,0.010644182903750406,0.01778404145247379,0.0021391926772767558
81,2018/11/15,sh.600519,558.8,564.8,555.5,559.7,3083340,1728199015,0.000536001,0.008576023,-0.014472039,42.34630369,41.23295367,-0.8940728136324421,-0.989253962333807,0.010322400498612216,0.017616992709853053,0.0020701270235788413
82,2018/11/16,sh.600519,561.0,566.0,558.03,560.0,2893879,1625453517,0.016107143,-0.005535714000000001,0.008928571,41.40672987,41.38241588,-0.9411048633737176,-0.9792424511536498,0.010299669915101384,0.017605192451871608,0.002065248252757185
83,2018/11/19,sh.600519,560.3,572.0,559.11,569.02,3617925,2052509531,-0.013039963,-0.02971776,0.05655337200000001,43.00244367,46.02567449,-0.861228552202723,-0.6682204511017622,0.009593511632034426,0.017238600458667708,0.0019136822172765586
84,2018/11/20,sh.600519,565.0,568.0,560.0,561.6,2694326,1514353125,0.005519943,-0.024038462000000003,0.072346866,43.19005537,42.88211936,-0.851837312665583,-0.8787869704208258,0.010071591291122622,0.017486788689745594,0.002016294677272381
85,2018/11/21,sh.600519,554.0,568.9,553.68,564.7,2710730,1527915052,-0.00035417,-0.013635558999999998,0.080396671,47.55887699,44.65868267,-0.6331481246860784,-0.7597864321555229,0.009801407137681866,0.017346526442998618,0.001958303796235273
86,2018/11/22,sh.600519,565.15,567.33,558.0,564.5,2121333,1193347565,-0.013463242,-0.022852081,0.048361382,51.11664293,44.55809235,-0.4550577808556205,-0.7665243300716283,0.009816705162976294,0.017354468194471694,0.0019615872825302838
87,2018/11/23,sh.600519,564.0,567.3,556.9,556.9,2012621,1126652921,-0.008601185,0.014544802,0.054049201,50.93053577,40.64439754,-0.4643737079493826,-1.0286775482398696,0.010411909574276072,0.01766346006886347,0.0020893387726487306
88,2018/11/26,sh.600519,558.0,560.2,552.0,552.11,1912019,1063536979,-0.007263045,0.088913441,0.04549818,49.69116617,38.26154424,-0.5264125722027788,-1.1882895495184804,0.010774299812783255,0.017851589788556055,0.002167120274423177
89,2018/11/27,sh.600519,552.0,554.99,546.5,548.1,2023382,1112920631,0.016237913,0.09875935,0.063656267,46.75968393,36.2594731,-0.6731531641525915,-1.3223954054507572,0.011078779756190997,0.018009656205138568,0.0022324722203144656
90,2018/11/28,sh.600519,550.85,559.19,545.5,557.0,2773793,1535544366,-0.009694794,0.095332136,0.057450628,47.01238029,43.62496853,-0.6605039954337788,-0.8290282871347607,0.009958616947342767,0.017428139671727585,0.0019920464686082142
91,2018/11/29,sh.600519,566.03,569.8,549.01,551.6,4506945,2524752310,0.024292966000000003,0.072878898,0.090917331,43.01346156,40.43558776,-0.8606770319927153,-1.0426643710427448,0.01044366588339373,0.017679945903463726,0.002096154776921252
92,2018/11/30,sh.600519,557.0,568.89,553.0,565.0,4901046,2762808219,0.064070796,0.038938053,0.049486726,48.10870224,50.53184671,-0.6056256374088049,-0.3663809857262473,0.00890820178708499,0.016882831634529392,0.0017665909790010453
93,2018/12/3,sh.600519,589.0,605.0,584.77,601.2,8341468,4964130146,0.00171324,-0.039870259,-0.017764471,55.69282610000001,67.35088908,-0.2259887392377626,0.7602183782654222,0.006350320118109926,0.015554943876367425,0.0012175809438693627
94,2018/12/4,sh.600519,602.99,604.26,595.0,602.23,3147388,1888148735,0.013068097,-0.031947927,-0.01874699,62.30144472,67.7023905,0.10481749763350467,0.7837631953544449,0.0062968629105556815,0.015527192330094669,0.0012061071748700493
95,2018/12/5,sh.600519,597.5,616.5,595.0,610.1,4158819,2523641849,-0.029995083,-0.034584494,-0.052942141,67.08218985,70.43814707,0.3441262543999741,0.967013914628186,0.005880802267670156,0.015311200386041187,0.001116806144670705
96,2018/12/6,sh.600519,600.0,605.98,590.36,591.8,3775807,2250440655,-0.008110848,0.016813113,-0.029232849,66.77036948,57.66137992,0.3285175275069841,0.11118054264413904,0.007823924697758177,0.016319944660188046,0.0015338675461214009
97,2018/12/7,sh.600519,595.6,598.86,584.7,587.0,2684167,1583970320,-0.016643952,0.010153322,-0.033373083,65.38375860000001,54.73186338,0.2591082373673824,-0.08504890955427875,0.008269452837338294,0.01655123423454203,0.001629493322141385
98,2018/12/10,sh.600519,576.0,587.5,574.18,577.23,2464068,1427993218,0.009978691,0.023023751,-0.01599016,61.93482231,49.02809602,0.08646555651259696,-0.4671075630002208,0.00913689592079622,0.01700155492974745,0.0018156766642014566
99,2018/12/11,sh.600519,577.0,586.55,577.0,582.99,1631660,949962155,0.010308925,0.013636598,-0.029503079,60.41282141,52.32348379,0.010279076524184043,-0.2463707526566052,0.008635725177324954,0.016741379291805962,0.0017081080574056693
100,2018/12/12,sh.600519,588.79,589.2,582.8,589.0,1992154,1168089518,0.021646859,-0.01901528,-0.04910017,60.55528545,55.68640827,0.017410369109180843,-0.021110092925000032,0.008124283283529456,0.016475871532780368,0.001598334905861489
101,2018/12/13,sh.600519,590.0,606.88,589.6,601.75,4039941,2427823194,-0.014607395,-0.045284587,-0.064395513,63.66696323,62.071492299999996,0.17317097142969126,0.4065855777906068,0.007153223871470766,0.015971759899564217,0.0013899119094439446
102,2018/12/14,sh.600519,598.01,599.8,592.0,592.96,2455448,1461585126,-0.0041149490000000006,-0.04308891,-0.00497504,63.90926246,55.83206704,0.1852996931916842,-0.011353349703132185,0.008102131136605028,0.016464371561896358,0.0015935802875737335
103,2018/12/17,sh.600519,592.57,595.97,585.01,590.52,2489585,1466942952,0.000711238,-0.03813588,0.014326356,63.10548775,54.13278218,0.14506531103159004,-0.12517750213712547,0.008360562591746242,0.01659853256307493,0.0016490486323322547
104,2018/12/18,sh.600519,585.88,591.54,585.0,590.94,1922218,1130221286,-0.02223576,-0.042559312,-0.001590686,59.18841055,54.40152981,-0.0510110012168904,-0.1071758286546733,0.00831969078577567,0.016577314548394822,0.0016402761265889411
105,2018/12/19,sh.600519,589.0,590.99,576.03,577.8,2571596,1501321336,-0.005711319,-0.030668051,0.041883004,50.74932133,45.10065479,-0.4734447211837843,-0.7301815653420473,0.009734190921735912,0.017311632103910464,0.0019438768672942273
106,2018/12/20,sh.600519,576.22,581.5,568.89,574.5,2694098,1549600760,-0.012341166,-0.020017406,0.053942559,44.25497424,43.02249289,-0.7985308920330209,-0.8693842513991201,0.010050242936602938,0.017475705996215462,0.0020117125806855788
107,2018/12/21,sh.600519,571.0,573.45,562.21,567.41,3064043,1736537277,0.001039812,0.039830105,0.065878289,38.81929892,38.71110683,-1.070623352024792,-1.1581762459886762,0.01070592921933799,0.0178160961708663,0.002152445576072334
108,2018/12/24,sh.600519,563.5,570.91,558.0,568.0,1910986,1080787424,-0.003890845,0.054542254000000005,0.08471831,35.75912662,39.28075394,-1.2238057553302335,-1.1200192535923434,0.010619295874323496,0.01777112170637535,0.0021338510584420324
109,2018/12/25,sh.600519,562.22,567.5,553.61,565.79,2659286,1490157587,-0.010092084,0.042789728,0.093638983,33.61004748,37.80024289,-1.3313817593215098,-1.2191891570041888,0.01084445566595734,0.017888010198351872,0.0021821781513699364
110,2018/12/26,sh.600519,563.81,568.4,558.0,560.08,1786620,1005617678,0.005213541,0.074846451,0.135337809,30.03265173,34.06796216,-1.510454708436065,-1.4691906139335331,0.01141207017412722,0.01818267916834216,0.0023040078923041466
111,2018/12/27,sh.600519,570.0,571.85,562.22,563.0,2949357,1670211285,0.047975133,0.07547069299999999,0.109413854,27.96507349,37.61185882,-1.6139510389613876,-1.2318077929989897,0.010873105582449579,0.017902883393560175,0.002188327416150518
112,2018/12/28,sh.600519,563.3,596.4,560.0,590.01,6367837,3705150490,0.015203132,0.025050423,0.11859121,34.69275178,59.99077115,-1.2771850571478651,0.26721146405299995,0.0074696651034238375,0.01613603584836389,0.001457831162308085
113,2019/1/2,sh.600519,609.98,612.0,595.01,598.98,6228649,3754387984,-0.014992153,0.028615313,0.10370964,41.86090336,64.71899713,-0.9183703961949186,0.5839248811841855,0.006750584772037903,0.015762735558219883,0.0013034916075174675
114,2019/1/3,sh.600519,599.97,601.66,585.8,590.0,3097735,1838179174,0.020338983,0.048762712,0.117372881,45.27113871,57.11681235,-0.7476649601806868,0.07470346716528732,0.007906743884140982,0.016362939058667286,0.0015516434131511762
115,2019/1/4,sh.600519,587.28,607.67,582.02,602.0,3768347,2258501484,0.005797342,0.05627907,0.135564784,51.53824555,63.5529642,-0.4339537068884549,0.5058198423578072,0.006927917951386348,0.015854795547088366,0.0013415534522872898
116,2019/1/7,sh.600519,608.0,612.0,602.22,605.49,3475013,2105981461,-0.001156088,0.031561215,0.13458521199999998,57.75700973,65.25896309,-0.12266233199358555,0.6200937244352261,0.006668465409914285,0.01572010446351576,0.0012858659470221779
117,2019/1/8,sh.600519,605.5,612.0,600.28,604.79,2883813,1750413219,0.018733775,0.091254816,0.109476016,62.73950731,64.57690879,0.12674550486839356,0.5744072980808715,0.006772193919114515,0.01577395363848348,0.0013081296792232823
118,2019/1/9,sh.600519,609.99,626.16,609.04,616.12,4989227,3084214779,0.00430111,0.073005259,0.08040641400000001,66.64313411,70.24046546,0.3221485332637331,0.9537724962882156,0.005910866177100245,0.015326807635500346,0.0011232589013297034
119,2019/1/10,sh.600519,617.13,624.88,610.25,618.77,2904390,1797683134,0.027651631,0.065420108,0.08683355699999999,70.504932,71.44190137,0.5154577406799569,1.034248952813294,0.005728148824766386,0.01523195253007824,0.001084041426479049
120,2019/1/11,sh.600519,625.0,637.0,618.75,635.88,3888421,2445929483,-0.017739196000000002,0.07506133200000001,0.068912373,75.19692888,77.91749316,0.7503240449008124,1.468007155664155,0.0047433247681392884,0.014720695178106,0.0008726640604009621
121,2019/1/14,sh.600519,633.0,635.89,621.55,624.6,2564890,1606308126,0.056644252,0.099871918,0.08389369199999999,76.71474031,66.70018105,0.8263008134676896,0.7166316367247814,0.006449281408840766,0.015606318217912337,0.0012388214658058546
122,2019/1/15,sh.600519,627.86,661.5,625.0,659.98,5576485,3613919068,0.0016970210000000002,0.016697476,0.03791024,80.34602743,77.9177441,1.0080713915928812,1.4680239645191515,0.004743286604561848,0.01472067536602951,0.0008726558691748997
123,2019/1/16,sh.600519,658.0,665.65,653.6,661.1,4208364,2775103930,-0.002798366,0.006897595,0.022538194,82.90391070000003,78.17952240000002,1.1361108182203894,1.4855588074548525,0.004703474711579172,0.014700007590048247,0.0008641108574840988
124,2019/1/17,sh.600519,663.0,669.7,655.8,659.25,3028476,2004454115,0.036951081,0.020098597,0.046037163,83.76686901,76.49442051,1.1793077414387976,1.372684680868347,0.004959749185473983,0.014833048825200722,0.000919116239329116
125,2019/1/18,sh.600519,665.0,690.2,661.5,683.61,6860918,4647515824,0.004929711,-0.005719635,0.013253171,85.45710767,82.18321823,1.2639156637112037,1.7537406145082397,0.004094582721986731,0.014383910004757422,0.0007334215387981821
126,2019/1/21,sh.600519,690.0,698.88,681.88,686.98,4705193,3242615722,-0.02326123,-0.014527352,0.055780372,86.18373554,82.82995297,1.3002883226740058,1.7970612109326194,0.0039962256990514625,0.01433284936021348,0.0007123107136681139
127,2019/1/22,sh.600519,686.0,686.0,665.22,671.0,4212221,2834735031,-0.007958271,0.020864382,0.06992548400000001,83.77380261,69.3927108,1.1796548152004809,0.8969868696296769,0.006039794807928241,0.015393739093913618,0.0011509314528002806
128,2019/1/23,sh.600519,667.22,674.5,663.13,665.66,3362481,2247371221,0.010275516,0.015533456,0.10454286,80.86288825,65.40390062,1.0339437853081044,0.6298021564329827,0.006646422950957477,0.015708661435574492,0.0012811348715728926
129,2019/1/24,sh.600519,670.3,677.83,664.68,672.5,2915527,1960227058,0.01070632,0.025427509,0.096148699,79.15852145,68.05034662,0.9486286536934546,0.8070705356218207,0.006243944881016544,0.015499720690392415,0.0011947491321549534
130,2019/1/25,sh.600519,675.88,684.9,669.93,679.7,2898635,1966232090,-0.003972341,0.019081948,0.066323378,79.02534654,70.70416228,0.9419623451415522,0.9848325608867076,0.005840346014908629,0.015290198099878097,0.0011081228310447066
131,2019/1/28,sh.600519,684.0,693.98,676.03,677.0,3610287,2476277972,0.011816839,0.071344165,0.093057607,77.97018406,68.31043092,0.8891442980779501,0.8244919084038326,0.0062043906157544,0.015479186658164985,0.0011862594162996144
132,2019/1/29,sh.600519,677.5,688.0,668.0,685.0,3034259,2069407513,-0.013138686,0.048058394,0.06680292,78.6503118,71.52400344,0.9231893097813432,1.0397484418929688,0.005715662538376354,0.015225470452723634,0.0010813614367778822
133,2019/1/30,sh.600519,684.99,686.22,676.0,676.0,2269996,1545353573,0.020118343,0.087647929,0.068047337,77.04706998,63.38845247,0.8429361700913364,0.4948002607246842,0.006952937303216328,0.015867783986473642,0.001346923472094599
134,2019/1/31,sh.600519,680.0,689.6,677.56,689.6,3669657,2515374970,0.004451856,0.068967517,0.044446056,77.45677504,69.32081745,0.8634446903917127,0.8921711969770116,0.006050728526866616,0.015399415178036491,0.0011532782077308484
135,2019/2/1,sh.600519,697.04,699.0,689.61,692.67,3052062,2121326140,0.047107569,0.046356851,0.048132588,78.77184957,70.53334767,0.9292731004558044,0.973390789901592,0.005866323924357949,0.01530368416076934,0.001113698590530537
136,2019/2/11,sh.600519,695.0,729.5,688.18,725.3,5814075,4143849806,-0.0101751,0.020267476,0.023479939,81.28046288,79.98984717,1.054846231024243,1.6068208085624909,0.0044281560315849984,0.01455707982712946,0.0008050179291405541
137,2019/2/12,sh.600519,723.0,725.49,715.2,717.92,3509143,2521840124,0.02413918,0.017885001,0.013135168,81.49244540000002,73.95123878,1.0654573955891746,1.2023333102906872,0.005346522569174025,0.015033836706683902,0.001002131208922391
